c2024-04-23 23:45:32,859 | INFO | Process 1/371 with name Yidadaa/ChatGPT-Next-Web and method num 805
2024-04-24 11:09:43,020 | INFO |     Repo arikchakma/maily.to, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:09:43,064 | INFO |     Repo arikchakma/maily.to, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:09:51,773 | INFO |     Repo arikchakma/maily.to, Closure.   STEP 3: index 37/37 files. 
2024-04-24 11:09:51,773 | INFO |     Repo arikchakma/maily.to, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:09:55,923 | INFO |     Repo arikchakma/maily.to, Closure.   STEP 6: Generate sample from 27 later commit methods.
2024-04-24 11:10:56,306 | INFO | Generate 0 from repo arikchakma/maily.to, current generate 13/135 samples.
2024-04-24 11:10:56,307 | INFO | Process 72/371 with name litanlitudan/skyagi and method num 86
2024-04-24 11:10:56,541 | INFO |     Repo litanlitudan/skyagi, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:10:56,891 | INFO |     Repo litanlitudan/skyagi, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:10:56,919 | INFO | Generate 0 from repo litanlitudan/skyagi, current generate 13/135 samples.
2024-04-24 11:10:56,921 | INFO | Process 73/371 with name srikanth235/privy and method num 165
2024-04-24 11:10:57,134 | INFO |     Repo srikanth235/privy, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:10:57,553 | INFO |     Repo srikanth235/privy, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:10:57,617 | INFO |     Repo srikanth235/privy, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:11:08,026 | INFO |     Repo srikanth235/privy, Initiation.   STEP 3: index 52/52 files. 
2024-04-24 11:11:08,026 | INFO |     Repo srikanth235/privy, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:11:17,010 | INFO |     Repo srikanth235/privy, Initiation.   STEP 6: Generate sample from 1 later commit methods.
2024-04-24 11:11:24,761 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:11:25,193 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:11:25,258 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:11:35,565 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 3: index 52/52 files. 
2024-04-24 11:11:35,566 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:11:44,544 | INFO |     Repo srikanth235/privy, Intermediate.   STEP 6: Generate sample from 1 later commit methods.
2024-04-24 11:11:52,272 | INFO |     Repo srikanth235/privy, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:11:52,696 | INFO |     Repo srikanth235/privy, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:11:52,763 | INFO |     Repo srikanth235/privy, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:12:03,168 | INFO |     Repo srikanth235/privy, Closure.   STEP 3: index 52/52 files. 
2024-04-24 11:12:03,168 | INFO |     Repo srikanth235/privy, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:12:12,115 | INFO |     Repo srikanth235/privy, Closure.   STEP 6: Generate sample from 10 later commit methods.
2024-04-24 11:12:39,135 | INFO | Generate 0 from repo srikanth235/privy, current generate 13/135 samples.
2024-04-24 11:12:39,136 | INFO | Process 74/371 with name smol-ai/menubar and method num 98
2024-04-24 11:12:39,423 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:12:39,741 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:12:39,769 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:12:48,175 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 3: index 20/20 files. 
2024-04-24 11:12:48,176 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:12:52,172 | INFO |     Repo smol-ai/menubar, Initiation.   STEP 6: Generate sample from 2 later commit methods.
2024-04-24 11:12:59,832 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:13:00,133 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:13:00,160 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:13:08,524 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 3: index 20/20 files. 
2024-04-24 11:13:08,524 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:13:12,590 | INFO |     Repo smol-ai/menubar, Intermediate.   STEP 6: Generate sample from 57 later commit methods.
2024-04-24 11:13:55,112 | INFO |     Repo smol-ai/menubar, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:13:55,432 | INFO |     Repo smol-ai/menubar, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:13:55,459 | INFO |     Repo smol-ai/menubar, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:14:03,843 | INFO |     Repo smol-ai/menubar, Closure.   STEP 3: index 19/19 files. 
2024-04-24 11:14:03,844 | INFO |     Repo smol-ai/menubar, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:14:07,851 | INFO |     Repo smol-ai/menubar, Closure.   STEP 6: Generate sample from 38 later commit methods.
2024-04-24 11:16:09,674 | INFO | Generate 1 from repo smol-ai/menubar, current generate 13/135 samples.
2024-04-24 11:16:09,675 | INFO | Process 75/371 with name all-in-aigc/sorafm and method num 41
2024-04-24 11:16:09,675 | INFO |     Repo all-in-aigc/sorafm is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-24 11:16:09,676 | INFO | Process 76/371 with name diogocapela/flatdraw and method num 190
2024-04-24 11:16:09,925 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:16:10,259 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:16:10,312 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:16:19,842 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 3: index 63/63 files. 
2024-04-24 11:16:19,842 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:16:27,902 | INFO |     Repo diogocapela/flatdraw, Initiation.   STEP 6: Generate sample from 1 later commit methods.
2024-04-24 11:16:35,821 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:16:36,178 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:16:36,247 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:16:45,869 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 3: index 63/63 files. 
2024-04-24 11:16:45,870 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:16:53,967 | INFO |     Repo diogocapela/flatdraw, Intermediate.   STEP 6: Generate sample from 3 later commit methods.
2024-04-24 11:17:09,039 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:17:09,398 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:17:09,455 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:17:19,069 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 3: index 64/64 files. 
2024-04-24 11:17:19,070 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:17:27,237 | INFO |     Repo diogocapela/flatdraw, Closure.   STEP 6: Generate sample from 2 later commit methods.
2024-04-24 11:17:34,681 | INFO | Generate 0 from repo diogocapela/flatdraw, current generate 13/135 samples.
2024-04-24 11:17:34,683 | INFO | Process 77/371 with name webdevcody/code-racer and method num 369
2024-04-24 11:17:34,938 | INFO |     Repo webdevcody/code-racer, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:17:36,158 | INFO |     Repo webdevcody/code-racer, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:17:36,182 | INFO | Generate 0 from repo webdevcody/code-racer, current generate 13/135 samples.
2024-04-24 11:17:36,183 | INFO | Process 78/371 with name ekmas/neobrutalism-components and method num 1
2024-04-24 11:17:36,183 | INFO |     Repo ekmas/neobrutalism-components is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-24 11:17:36,184 | INFO | Process 79/371 with name nulla2011/bluearchive-logo and method num 22
2024-04-24 11:17:36,184 | INFO |     Repo nulla2011/bluearchive-logo is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-24 11:17:36,184 | INFO | Process 80/371 with name vastxie/happy-chatgpt and method num 21
2024-04-24 11:17:36,184 | INFO |     Repo vastxie/happy-chatgpt is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-24 11:17:36,186 | INFO | Process 81/371 with name coderabbitai/openai-pr-reviewer and method num 259
2024-04-24 11:17:36,357 | INFO |     Repo coderabbitai/openai-pr-reviewer, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:17:36,577 | INFO |     Repo coderabbitai/openai-pr-reviewer, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:17:36,598 | INFO | Generate 0 from repo coderabbitai/openai-pr-reviewer, current generate 13/135 samples.
2024-04-24 11:17:36,600 | INFO | Process 82/371 with name dylanebert/gsplat.js and method num 556
2024-04-24 11:17:36,781 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:17:37,007 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:17:37,059 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:17:46,813 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 3: index 27/27 files. 
2024-04-24 11:17:46,813 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:17:59,074 | INFO |     Repo dylanebert/gsplat.js, Initiation.   STEP 6: Generate sample from 87 later commit methods.
2024-04-24 11:19:52,176 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:19:52,409 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:19:52,473 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:20:03,235 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 3: index 31/31 files. 
2024-04-24 11:20:03,235 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:20:16,746 | INFO |     Repo dylanebert/gsplat.js, Intermediate.   STEP 6: Generate sample from 286 later commit methods.
2024-04-24 11:24:32,766 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:24:33,112 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:24:33,244 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:24:47,606 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 3: index 64/64 files. 
2024-04-24 11:24:47,607 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:25:15,555 | INFO |     Repo dylanebert/gsplat.js, Closure.   STEP 6: Generate sample from 94 later commit methods.
2024-04-24 11:28:17,580 | INFO | Generate 6 from repo dylanebert/gsplat.js, current generate 14/141 samples.
2024-04-24 11:28:17,581 | INFO | Process 83/371 with name 3shain/yet-another-anime-game-launcher and method num 320
2024-04-24 11:28:17,862 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:28:18,234 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:28:18,256 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:28:26,575 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 3: index 15/15 files. 
2024-04-24 11:28:26,575 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:28:30,666 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Initiation.   STEP 6: Generate sample from 89 later commit methods.
2024-04-24 11:32:12,960 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:32:13,302 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:32:13,349 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:32:22,973 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 3: index 31/31 files. 
2024-04-24 11:32:22,974 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:32:31,534 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Intermediate.   STEP 6: Generate sample from 86 later commit methods.
2024-04-24 11:35:04,199 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:35:04,551 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:35:04,641 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:35:16,929 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 3: index 42/42 files. 
2024-04-24 11:35:16,929 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:35:31,018 | INFO |     Repo 3shain/yet-another-anime-game-launcher, Closure.   STEP 6: Generate sample from 65 later commit methods.
2024-04-24 11:39:25,480 | INFO | Generate 23 from repo 3shain/yet-another-anime-game-launcher, current generate 15/164 samples.
2024-04-24 11:39:25,481 | INFO | Process 84/371 with name anysphere/priompt and method num 226
2024-04-24 11:39:25,640 | INFO |     Repo anysphere/priompt, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:39:25,770 | INFO |     Repo anysphere/priompt, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:39:25,801 | INFO |     Repo anysphere/priompt, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:39:34,774 | INFO |     Repo anysphere/priompt, Initiation.   STEP 3: index 8/8 files. 
2024-04-24 11:39:34,774 | INFO |     Repo anysphere/priompt, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:39:39,008 | INFO |     Repo anysphere/priompt, Initiation.   STEP 6: Generate sample from 64 later commit methods.
2024-04-24 11:41:33,988 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 11:41:34,198 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 11:41:34,259 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 11:41:44,927 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 3: index 17/17 files. 
2024-04-24 11:41:44,927 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:41:53,929 | INFO |     Repo anysphere/priompt, Intermediate.   STEP 6: Generate sample from 47 later commit methods.
2024-04-24 11:44:06,570 | INFO |     Repo anysphere/priompt, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 11:44:06,829 | INFO |     Repo anysphere/priompt, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 11:44:06,908 | INFO |     Repo anysphere/priompt, Closure.   STEP 3: stack graph init and index.
2024-04-24 11:44:18,346 | INFO |     Repo anysphere/priompt, Closure.   STEP 3: index 20/20 files. 
2024-04-24 11:44:18,347 | INFO |     Repo anysphere/priompt, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:44:27,570 | INFO |     Repo anysphere/priompt, Closure.   STEP 6: Generate sample from 64 later commit methods.
2024-04-24 11:49:32,748 | INFO | Generate 2 from repo anysphere/priompt, current generate 16/166 samples.
2024-04-24 11:49:32,749 | INFO | Process 85/371 with name antonioerdeljac/next13-spotify and method num 63
2024-04-24 11:49:32,898 | INFO |     Repo antonioerdeljac/next13-spotify, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:49:33,141 | INFO |     Repo antonioerdeljac/next13-spotify, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:49:33,148 | INFO | Generate 0 from repo antonioerdeljac/next13-spotify, current generate 16/166 samples.
2024-04-24 11:49:33,155 | INFO | Process 86/371 with name dabit3/react-native-ai and method num 2913
2024-04-24 11:49:33,296 | INFO |     Repo dabit3/react-native-ai, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:49:33,540 | INFO |     Repo dabit3/react-native-ai, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:49:33,554 | INFO | Generate 0 from repo dabit3/react-native-ai, current generate 16/166 samples.
2024-04-24 11:49:33,559 | INFO | Process 87/371 with name elsoul/skeet-cli and method num 1262
2024-04-24 11:49:34,264 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 11:49:35,264 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 11:49:35,359 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 3: stack graph init and index.
2024-04-24 11:49:47,109 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 3: index 157/157 files. 
2024-04-24 11:49:47,109 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 11:50:21,572 | INFO |     Repo elsoul/skeet-cli, Initiation.   STEP 6: Generate sample from 322 later commit methods.
2024-04-24 12:08:50,339 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 12:08:51,387 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 12:08:51,586 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 12:09:07,632 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 3: index 245/245 files. 
2024-04-24 12:09:07,633 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:09:52,597 | INFO |     Repo elsoul/skeet-cli, Intermediate.   STEP 6: Generate sample from 304 later commit methods.
2024-04-24 12:29:16,289 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 12:29:17,722 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 12:29:18,079 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 3: stack graph init and index.
2024-04-24 12:29:40,025 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 3: index 412/412 files. 
2024-04-24 12:29:40,026 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:30:48,407 | INFO |     Repo elsoul/skeet-cli, Closure.   STEP 6: Generate sample from 312 later commit methods.
2024-04-24 12:53:17,958 | INFO | Generate 2 from repo elsoul/skeet-cli, current generate 17/168 samples.
2024-04-24 12:53:17,960 | INFO | Process 88/371 with name team-openpm/workgpt and method num 179
2024-04-24 12:53:18,134 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 12:53:18,393 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 12:53:18,454 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 3: stack graph init and index.
2024-04-24 12:53:28,132 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 3: index 66/66 files. 
2024-04-24 12:53:28,133 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:53:32,527 | INFO |     Repo team-openpm/workgpt, Initiation.   STEP 6: Generate sample from 21 later commit methods.
2024-04-24 12:54:51,669 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 12:54:51,883 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 12:54:51,945 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 12:55:00,862 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 3: index 51/51 files. 
2024-04-24 12:55:00,862 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:55:05,077 | INFO |     Repo team-openpm/workgpt, Intermediate.   STEP 6: Generate sample from 1 later commit methods.
2024-04-24 12:55:12,686 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 12:55:12,894 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 12:55:12,947 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 3: stack graph init and index.
2024-04-24 12:55:21,901 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 3: index 52/52 files. 
2024-04-24 12:55:21,902 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:55:26,079 | INFO |     Repo team-openpm/workgpt, Closure.   STEP 6: Generate sample from 14 later commit methods.
2024-04-24 12:56:41,431 | INFO | Generate 4 from repo team-openpm/workgpt, current generate 18/172 samples.
2024-04-24 12:56:41,433 | INFO | Process 89/371 with name Mintplex-Labs/vector-admin and method num 224
2024-04-24 12:56:41,823 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 12:56:42,523 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 12:56:42,565 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 3: stack graph init and index.
2024-04-24 12:56:50,959 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 3: index 14/14 files. 
2024-04-24 12:56:50,959 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:56:59,071 | INFO |     Repo Mintplex-Labs/vector-admin, Initiation.   STEP 6: Generate sample from 3 later commit methods.
2024-04-24 12:57:06,788 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 12:57:07,495 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 12:57:07,540 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 12:57:16,033 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 3: index 14/14 files. 
2024-04-24 12:57:16,033 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:57:24,122 | INFO |     Repo Mintplex-Labs/vector-admin, Intermediate.   STEP 6: Generate sample from 6 later commit methods.
2024-04-24 12:57:31,675 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 12:57:32,369 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 12:57:32,411 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 3: stack graph init and index.
2024-04-24 12:57:40,858 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 3: index 15/15 files. 
2024-04-24 12:57:40,858 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:57:49,044 | INFO |     Repo Mintplex-Labs/vector-admin, Closure.   STEP 6: Generate sample from 25 later commit methods.
2024-04-24 12:59:30,886 | INFO | Generate 1 from repo Mintplex-Labs/vector-admin, current generate 18/172 samples.
2024-04-24 12:59:30,889 | INFO | Process 90/371 with name obsidianmd/obsidian-importer and method num 617
2024-04-24 12:59:31,009 | INFO |     Repo obsidianmd/obsidian-importer, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 12:59:31,162 | INFO |     Repo obsidianmd/obsidian-importer, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 12:59:31,168 | INFO | Generate 0 from repo obsidianmd/obsidian-importer, current generate 18/172 samples.
2024-04-24 12:59:31,169 | INFO | Process 91/371 with name memgraph/odin and method num 26
2024-04-24 12:59:31,170 | INFO |     Repo memgraph/odin is skipped, because no more than 50 methods or cannot find suitable split snapshot id.
2024-04-24 12:59:31,172 | INFO | Process 92/371 with name smastrom/notivue and method num 875
2024-04-24 12:59:31,366 | INFO |     Repo smastrom/notivue, Initiation.   STEP 1: copy repo to tmp dir.
2024-04-24 12:59:31,538 | INFO |     Repo smastrom/notivue, Initiation.   STEP 2: extract calls from tmp dir.
2024-04-24 12:59:31,567 | INFO |     Repo smastrom/notivue, Initiation.   STEP 3: stack graph init and index.
2024-04-24 12:59:40,267 | INFO |     Repo smastrom/notivue, Initiation.   STEP 3: index 25/25 files. 
2024-04-24 12:59:40,267 | INFO |     Repo smastrom/notivue, Initiation.   STEP 4: find ref-def pairs from stack.
2024-04-24 12:59:44,374 | INFO |     Repo smastrom/notivue, Initiation.   STEP 6: Generate sample from 248 later commit methods.
2024-04-24 13:14:34,971 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 1: copy repo to tmp dir.
2024-04-24 13:14:35,274 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 2: extract calls from tmp dir.
2024-04-24 13:14:35,315 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 3: stack graph init and index.
2024-04-24 13:14:44,570 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 3: index 45/45 files. 
2024-04-24 13:14:44,570 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 4: find ref-def pairs from stack.
2024-04-24 13:19:16,581 | INFO |     Repo smastrom/notivue, Intermediate.   STEP 6: Generate sample from 233 later commit methods.
2024-04-24 13:30:34,110 | INFO |     Repo smastrom/notivue, Closure.   STEP 1: copy repo to tmp dir.
2024-04-24 13:30:34,463 | INFO |     Repo smastrom/notivue, Closure.   STEP 2: extract calls from tmp dir.
2024-04-24 13:30:34,539 | INFO |     Repo smastrom/notivue, Closure.   STEP 3: stack graph init and index.
2024-04-24 13:30:45,509 | INFO |     Repo smastrom/notivue, Closure.   STEP 3: index 72/72 files. 
